Client_ID,churn_probability,expected_value_remaining,priority_score,risk_tier,value_tier,segment,recommended_action
9231-ZJYAM,0.93254566,1892.3999999999999,1764.7494106292722,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
6982-SSHFK,0.79817784,1065.6,850.5383045196533,High risk,Low value,High risk + Low value,Automated nudge - email/portal tips + self-serve content check
0727-BMPLR,0.90163815,1700.0,1532.7848553657532,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
1038-ZAGBI,0.23833938,475.20000000000005,113.25887310504915,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
3027-ZTDHO,0.91959536,2157.6000000000004,1984.118950366974,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
2382-BCKQJ,0.7128828,1001.5,713.9521410167217,High risk,Low value,High risk + Low value,Automated nudge - email/portal tips + self-serve content check
2207-NHRJK,0.7427612,1219.1999999999998,905.5744485855101,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
0947-MUGVO,0.7849841,1767.6000000000001,1387.537915992737,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
9944-HKVVB,0.88053125,2282.3999999999996,2009.724528264999,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
4124-MMETB,0.8404608,2271.6000000000004,1909.1907016754153,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
3671-SHRSP,0.9716831,1934.3999999999999,1879.6237595558166,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
3313-QKNKB,0.50765735,1112.1499999999999,564.5911208122968,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
5073-WXOYN,0.5671185,609.5999999999999,345.7154531478881,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
0207-MDKNV,0.9220871,2522.3999999999996,2325.8724337577814,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
9851-KIELU,0.98302644,2642.3999999999996,2597.5490780353543,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
3908-BLSYF,0.8974642,2013.6000000000001,1807.1339448451997,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
7549-MYGPK,0.68861926,904.9499999999999,623.16599573493,High risk,Low value,High risk + Low value,Automated nudge - email/portal tips + self-serve content check
3804-RVTGV,0.09336657,2284.7,213.31460423991084,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
9227-LUNBG,0.7219255,590.4000000000001,426.22481346130377,High risk,Low value,High risk + Low value,Automated nudge - email/portal tips + self-serve content check
4315-MURBD,0.87605107,2373.6000000000004,2079.3948157310488,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
9734-YWGEX,0.7171442,2359.2,1691.8865760326385,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
2719-BDAQO,0.9622316,2252.3999999999996,2167.330402779579,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
0781-LKXBR,0.95178765,2412.0,2295.711813211441,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
1907-UBQFC,0.54804265,1748.3999999999999,958.1977779865264,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
6513-EECDB,0.58445096,1765.1999999999998,1031.6728348731995,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
7074-IEVOJ,0.9848615,1905.6000000000001,1876.7520612716676,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
9625-QSTYE,0.82587385,1947.6000000000001,1608.4719137191773,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
4750-ZRXIU,0.9878176,2030.3999999999999,2005.6648255348205,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
6400-BWQKW,0.92547685,1897.1999999999998,1755.8146780729292,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
6680-WKXRZ,0.95945156,1785.6000000000001,1713.1966987609865,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
7028-DVOIQ,0.89335185,2377.2,2123.6760246992108,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
4208-UFFGW,0.9656652,1078.8000000000002,1041.759640645981,High risk,Low value,High risk + Low value,Automated nudge - email/portal tips + self-serve content check
9448-REEVD,0.8535362,1072.8000000000002,915.6736231327059,High risk,Low value,High risk + Low value,Automated nudge - email/portal tips + self-serve content check
9117-SHLZX,0.9639543,1096.8000000000002,1057.265108585358,High risk,Low value,High risk + Low value,Automated nudge - email/portal tips + self-serve content check
9889-TMAHG,0.9917542,2407.2,2387.3506482124326,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
4541-RMRLG,0.033055507,462.0,15.271644070744514,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
3158-MOERK,0.9021753,2304.0,2078.6119079589844,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
7294-TMAOP,0.96440095,2173.2,2095.8361382246017,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
8919-FYFQZ,0.027662812,728.4000000000001,20.14959211573005,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
2834-JRTUA,0.01156857,108.05,1.2499839429277926,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
5875-YPQFJ,0.98429537,1677.6000000000001,1651.2539096832277,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
6646-QVXLR,0.7435364,1037.5,771.4190281927586,High risk,Low value,High risk + Low value,Automated nudge - email/portal tips + self-serve content check
8603-IJWDN,0.69799393,2078.3999999999996,1450.7105927467344,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
9369-XFEHK,0.2443795,1934.3999999999999,472.72771546840664,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
3842-IYKUE,0.9416245,2047.1999999999998,1927.6937218666076,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
6641-XRPSU,0.58005565,1680.0,974.4934988021851,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
1374-DMZUI,0.9013121,2263.2,2039.8495737075805,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
8357-EQXFO,0.9540086,2288.3999999999996,2183.1532327651976,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
1989-PRJHP,0.9469914,1812.0,1715.9483878612518,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
9524-EGPJC,0.6314878,2162.3999999999996,1365.52919011116,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
6993-OHLXR,0.9721683,1654.8000000000002,1608.7441464900971,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
8818-XYFCQ,0.97654414,2389.2,2333.159263515472,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
4695-VADHF,0.6079456,1378.8000000000002,838.2354222536088,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
3863-IUBJR,0.60245323,1287.6,775.7187812805175,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
4822-RVYBB,0.96058893,2414.3999999999996,2319.245917510986,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
8436-BJUMM,0.620534,2010.0,1247.2733455896378,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
4184-TJFAN,0.9253556,2119.2,1961.0136155605314,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
4145-UQXUQ,0.91627103,2210.3999999999996,2025.325486707687,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
9948-YPTDG,0.83350545,1906.8000000000002,1589.3281952619554,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
1236-WFCDV,0.7775192,2170.8,1687.8387359619142,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
4883-QICIH,0.9241485,1674.0,1547.0245889425278,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
8329-IBCTI,0.81209284,471.59999999999997,382.9829836606979,High risk,Low value,High risk + Low value,Automated nudge - email/portal tips + self-serve content check
1271-SJBGZ,0.3799116,1047.6,397.9953937768936,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
5669-SRAIP,0.8197902,948.0,777.1610949039459,High risk,Low value,High risk + Low value,Automated nudge - email/portal tips + self-serve content check
5981-ITEMU,0.51564825,2330.3999999999996,1201.6666720390317,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
6941-PMGEP,0.33555,1920.0,644.2560195922852,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
1624-WOIWJ,0.8051043,2032.8000000000002,1636.6160521030426,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
